route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
6,26682861,"Grenoble, Oxford",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C6_2,1,2
6,27534797,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
E,27069927,"Fontanil-Cornillon, Palluel",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,1,SEM_E_1,1,2
55,27213424,"Saint-Martin-le-Vinoux, Saint-Martin-le-Vinoux Hôtel de Ville",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_55_1,1,2
C,27677460,"Seyssins, Le Prisme",12345-MGHLV39_ST0_39_HI2223,1,SEM_C_2,1,2
A,27638409,"Le Pont-de-Claix, L'Etoile",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,0,SEM_A_3,1,2
19,26948746,"Sassenage, L'Ovalie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_19_2,1,2
5,27485851,"Gières, Universités - Biologie",12345-MSILV04_ST21_4_HI2223,1,SEM_C5_2,1,2
1,27428623,"Grenoble, Cité Jean Macé",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C1_4,1,2
3,26979603,"Échirolles, Centre du graphisme",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C3_2,1,2
3,27154453,"Échirolles, Centre du graphisme",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C3_2,1,2
B,27660174,"Gières, Plaine des Sports",12345-MGHLV39_ST0_39_HI2223,0,SEM_B_1,1,2
1,27445310,"Grenoble, Cité Jean Macé",12345-MSILV04_ST21_4_HI2223,1,SEM_C1_5,1,2
44,27143366,"Le Gua, Les Saillants",1234567-MFHS09_ST5_9_HI2223,0,SEM_44_7,1,2
85,27205100,"Fontanil-Cornillon, Fontanil - Palluel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,1,,1,2
49,26726915,"Seyssins, Clinique du Dauphiné",1234567-MFHS09_ST5_9_HI2223-MFHS10_ST5_10_HI2223,0,SEM_49_1,1,2
65,27105610,"Vizille, Le Péage",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_65_6,1,2
20,26949237,"Sassenage, Les Engenières",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_20_2,1,2
2,27335419,"Claix, Pont Rouge",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C2_2,1,2
E,27115174,"Grenoble, Louise Michel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_E_2,1,2
81,27640349,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,,1,2
E,27444061,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
1,27502922,"Grenoble, Cité Jean Macé",12345-MSILV07_ST21_7_HI2223,1,SEM_C1_5,1,2
B,27660088,"Grenoble, Oxford",12345-MGHLV39_ST0_39_HI2223,1,SEM_B_2,1,2
12,26969600,"Eybens, Maisons Neuves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_12_2,1,2
2,27334925,"Grenoble, Louise Michel",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C2_1,1,2
16,26950617,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_16_2,1,2
44,27150120,"Miribel-Lanchâtre, Le Vernay",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,1,SEM_44_4,1,2
12,26969693,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_12_1,1,2
A,27063455,"Le Pont-de-Claix, L'Etoile",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_A_3,1,2
7,26700838,"Échirolles, Comboire",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C7_2,1,2
4,27341578,"Eybens, Le Verderet",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_C4_1,1,2
A,27170686,"Le Pont-de-Claix, L'Etoile",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_A_3,1,2
2,27623404,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
C,27257837,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_C_1,1,2
A,27063885,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
B,27639316,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
E,27167494,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_E_4,1,2
C,27677355,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
14,27644063,"Grenoble, Verdun - Préfecture",12345-MAVLV05_ST21_5_HI2223,0,SEM_14_5,1,2
1,27290765,"Montbonnot-Saint-Martin, Pré de l'Eau",1234567-MSHSAH14_ST5_14_HI2223,0,SEM_C1_6,1,2
C,27150902,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
E,27444017,"Fontanil-Cornillon, Palluel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_E_1,1,2
6,26676137,"Grenoble, Oxford",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,0,SEM_C6_2,1,2
25,26918150,"Le Gua, Les Saillants",12345-MAVLV05_ST21_5_HI2223,0,SEM_25_1,1,2
1,27428751,"Meylan, Maupertuis",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C1_2,1,2
12,26969682,"Eybens, Maisons Neuves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_12_9,1,2
49,26726854,"Seyssins, Clinique du Dauphiné",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_49_1,1,2
16,26950098,"Meylan, Lycée du Grésivaudan",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_16_1,1,2
E,27069961,"Grenoble, Louise Michel",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_E_2,1,2
26,27675002,"Saint-Georges-de-Commiers, St-G.-de-Commiers Gare",1234567-MFHS10_ST5_10_HI2223,0,SEM_26_5,1,2
7,27215357,"Gières, Universités - IUT - UFRAPS",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C7_1,1,2
2,27623358,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
7,27442699,"Échirolles, Comboire",12345-MSILV04_ST21_4_HI2223,1,SEM_C7_2,1,2
A,27063806,"Le Pont-de-Claix, L'Etoile",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,0,SEM_A_3,1,2
E,27069990,"Grenoble, Louise Michel",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_E_2,1,2
B,27639450,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
4,27154616,"Eybens, Le Verderet",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_C4_1,1,2
19,26912681,"Seyssins, Garlettes",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_19_1,1,2
3,27535733,"Échirolles, Centre du graphisme",12345-MEILV08_ST21_8_HI2223,1,SEM_C3_2,1,2
C,27670234,"Seyssins, Le Prisme",12345-MGHLV38_ST0_38_HI2223,1,SEM_C_2,1,2
A,27170593,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
C,27272438,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
A,27064391,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
C,27272484,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
7,26690603,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
A,27638667,"Fontaine, La Poya",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,1,SEM_A_4,1,2
6,26676063,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C6_1,1,2
1,27466778,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2223,1,SEM_C1_5,1,2
A,27170937,"Le Pont-de-Claix, L'Etoile",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_A_3,1,2
19,26912709,"Sassenage, L'Ovalie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_19_2,1,2
7,26690707,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
A,27064376,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
B,27604465,"Grenoble, Oxford",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_B_2,1,2
D,27043914,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,1,SEM_D_3,1,2
2,27583173,"Claix, Pont Rouge",12345-MEILV08_ST21_8_HI2223,0,SEM_C2_2,1,2
6,27188154,"Grenoble, Oxford",12345-MSILV04_ST21_4_HI2223,0,SEM_C6_2,1,2
22,26917014,"Grenoble, Oxford",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_22_2,1,2
1,27466681,"Meylan, Maupertuis",12345-MSHLVH05_ST8_5_HI2223,0,SEM_C1_2,1,2
15,27595798,"Grenoble, Verdun - Préfecture",1234567-MAHS07_ST5_7_HI2223,1,SEM_15_9,1,2
5,27437806,"Gières, Universités - Biologie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_C5_2,1,2
1,27445337,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSILV04_ST21_4_HI2223,0,SEM_C1_6,1,2
22,26916733,"Grenoble, Oxford",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_22_2,1,2
E,27444111,"Fontanil-Cornillon, Palluel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,1,SEM_E_1,1,2
1,27608052,"Meylan, Maupertuis",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_2,1,2
2,27583031,"Grenoble, Louise Michel",12345-MEILV08_ST21_8_HI2223,1,SEM_C2_1,1,2
42,26716901,"La Tronche, Grand Sablon",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_42_2,1,2
19,26948942,"Sassenage, L'Ovalie",12345-MSILV04_ST21_4_HI2223-MSILV07_ST21_7_HI2223,1,SEM_19_2,1,2
5,27503118,"Gières, Universités - Biologie",12345-MSILV07_ST21_7_HI2223,1,SEM_C5_2,1,2
C,27670145,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV38_ST0_38_HI2223,0,SEM_C_1,1,2
2,27335078,"Grenoble, Louise Michel",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C2_1,1,2
A,27063461,"Le Pont-de-Claix, L'Etoile",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_A_3,1,2
1,27608093,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
2,27334617,"Claix, Pont Rouge",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C2_2,1,2
40,26682030,"Grenoble, Victor Hugo",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_40_2,1,2
2,27623323,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
B,27604763,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
2,27623390,"Grenoble, Louise Michel",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C2_1,1,2
B,27639314,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
B,27639447,"Grenoble, Oxford",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
6,27534800,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
15,27482884,"Grenoble, Verdun - Préfecture",12345-MAHLV07_ST0_7_HI2223,1,SEM_15_4,1,2
A,27593761,"Fontaine, La Poya",12345-MEILV08_ST21_8_HI2223,1,SEM_A_4,1,2
1,27290855,"Grenoble, Cité Jean Macé",1234567-MSHSAH14_ST5_14_HI2223,1,SEM_C1_4,1,2
B,27660078,"Grenoble, Oxford",12345-MGHLV39_ST0_39_HI2223,1,SEM_B_2,1,2
2,27623213,"Claix, Pont Rouge",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C2_2,1,2
C,27606682,"Seyssins, Le Prisme",12345-MGHLV35_ST0_35_HI2223,1,SEM_C_2,1,2
5,27485794,"Gières, Universités - Biologie",12345-MSILV04_ST21_4_HI2223,1,SEM_C5_2,1,2
6,27534776,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
3,26979621,"Grenoble, Victor Hugo",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C3_1,1,2
73,26685277,"Notre-Dame-de-Commiers, Notre-Dame-de-Commiers Le Village",12*45-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_73_2,1,2
C,27150795,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,0,SEM_C_1,1,2
B,27639231,"Grenoble, Oxford",12345-MGHLV37_ST0_37_HI2223,1,SEM_B_2,1,2
2,27335005,"Grenoble, Louise Michel",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C2_1,1,2
4,27154431,"Grenoble, Victor Hugo",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C4_2,1,2
3,27154307,"Échirolles, Centre du graphisme",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,1,SEM_C3_2,1,2
16,26950629,"Corenc, Montfleury",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_16_1,1,2
C,27677428,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_C_1,1,2
B,27150488,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
E,27444055,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
C,27272295,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
4,27535931,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,1,SEM_C4_2,1,2
5,27315321,"Gières, Universités - Biologie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C5_2,1,2
19,26948742,"Sassenage, L'Ovalie",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_19_2,1,2
1,27290809,"Montbonnot-Saint-Martin, Pré de l'Eau",1234567-MSHSAH14_ST5_14_HI2223,0,SEM_C1_6,1,2
C,27272509,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
C,27272467,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
C,27272269,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,0,SEM_C_1,1,2
B,27639417,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
3,26979607,"Grenoble, Victor Hugo",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,0,SEM_C3_1,1,2
D,27539559,"Saint-Martin-d'Hères, Etienne Grappe",1234567-MGHS08_ST5_8_HI2223,1,SEM_D_2,1,2
12,26969607,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_12_1,1,2
4,26963557,"Eybens, Le Verderet",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,0,SEM_C4_1,1,2
7,26690756,"Échirolles, Comboire",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C7_2,1,2
25,26918287,"Grenoble, Colonel Dumont",1234567-MAHS07_ST5_7_HI2223,1,SEM_25_2,1,2
1,27608106,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,1,SEM_C1_4,1,2
4,27535963,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,1,SEM_C4_2,1,2
A,27064433,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
E,27444066,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
B,27604839,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
A,27064527,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
21,27366104,"Seyssins, Le Prisme",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,1,SEM_21_2,1,2
E,27167614,"Fontanil-Cornillon, Palluel",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,1,SEM_E_1,1,2
7,26690666,"Gières, Universités - IUT - UFRAPS",12345-MSHLVH05_ST8_5_HI2223-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C7_1,1,2
E,27443876,"Grenoble, Louise Michel",12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,0,SEM_E_2,1,2
4,27535940,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,1,SEM_C4_2,1,2
19,26912703,"Sassenage, L'Ovalie",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_19_2,1,2
C,27257903,"Seyssins, Le Prisme",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_C_2,1,2
A,27063400,"Fontaine, La Poya",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_A_4,1,2
B,27088610,"Grenoble, Oxford",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,1,SEM_B_2,1,2
A,27170931,"Fontaine, La Poya",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_A_4,1,2
B,27606434,"Grenoble, Notre-Dame - Musée",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
7,27535149,"Gières, Universités - IUT - UFRAPS",12345-MSILV07_ST21_7_HI2223,0,SEM_C7_1,1,2
15,27482878,"Grenoble, Verdun - Préfecture",12345-MAHLV07_ST0_7_HI2223,1,SEM_15_9,1,2
2,27334700,"Grenoble, Louise Michel",1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,1,SEM_C2_1,1,2
E,27167045,"Fontanil-Cornillon, Palluel",12345-MGHLV17_ST0_17_HI2223,1,SEM_E_1,1,2
E,27069920,"Grenoble, Louise Michel",1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,0,SEM_E_2,1,2
C,27670164,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV38_ST0_38_HI2223,0,SEM_C_1,1,2
E,27115135,"Fontanil-Cornillon, Palluel",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,1,SEM_E_1,1,2
70,27113968,"Montchaboud, Montchaboud Le Village",12345-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223,0,SEM_70_1,1,2
7,27215277,"Échirolles, Comboire",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH14_ST5_14_HI2223-MSHSAH15_ST5_15_HI2223,1,SEM_C7_2,1,2
E,27167685,"Fontanil-Cornillon, Palluel",12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,1,SEM_E_1,1,2
D,27043874,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,1,SEM_D_2,1,2
C,27272383,"Seyssins, Le Prisme",12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,1,SEM_C_2,1,2
A,27063786,"Fontaine, La Poya",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_A_4,1,2
1,27608049,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH12_ST8_12_HI2223-MSHLW12_ST11_12_HI2223,0,SEM_C1_6,1,2
7,26700875,"Gières, Universités - Biologie",1234567-MSHDF06_ST6_6_HI2223-MSHDF08_ST6_8_HI2223,0,SEM_C7_1,1,2
B,27604758,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
B,27150279,"Gières, Plaine des Sports",12345-MGHLV17_ST0_17_HI2223,0,SEM_B_1,1,2
4,27535973,"Grenoble, Victor Hugo",12345-MEILV08_ST21_8_HI2223,1,SEM_C4_2,1,2
A,27638730,"Le Pont-de-Claix, L'Etoile",12345-MEHLV22_ST8_22_HI2223-MEHW17_ST11_17_HI2223,0,SEM_A_3,1,2
45,27113879,"Vif, La Valonne",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_45_3,1,2
5,27485784,"Gières, Universités - Biologie",12345-MSILV04_ST21_4_HI2223,1,SEM_C5_2,1,2
49,26726895,"Seyssins, Clinique du Dauphiné",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,SEM_49_1,1,2
12,26966512,"Eybens, Maisons Neuves",12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,0,SEM_12_9,1,2
E,27574348,"Fontanil-Cornillon, Palluel",12345-MGHLV39_ST0_39_HI2223,1,SEM_E_1,1,2
66,26931467,"Échirolles, La Rampe - Centre-Ville",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,0,,1,2
4,26979918,"Grenoble, Victor Hugo",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C4_2,1,2
3,26979786,"Échirolles, Centre du graphisme",12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,1,SEM_C3_2,1,2
3,27341778,"Échirolles, Centre du graphisme",1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,1,SEM_C3_2,1,2
B,27639382,"Gières, Plaine des Sports",12345-MGHLV37_ST0_37_HI2223,0,SEM_B_1,1,2
D,27538034,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV39_ST0_39_HI2223,0,SEM_D_4,1,2
1,27428716,"Meylan, Maupertuis",1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,0,SEM_C1_2,1,2
45,27113880,"Vif, La Valonne",12345-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,1,SEM_45_3,1,2
C,27606539,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV35_ST0_35_HI2223,0,SEM_C_1,1,2
14,27644062,"Grenoble, Verdun - Préfecture",12345-MAVLV05_ST21_5_HI2223,0,SEM_14_1,1,2
25,26918159,"Grenoble, Colonel Dumont",12345-MAVLV05_ST21_5_HI2223,1,SEM_25_2,1,2
B,27604771,"Gières, Plaine des Sports",12345-MGHLV35_ST0_35_HI2223,0,SEM_B_1,1,2
A,27064427,"Fontaine, La Poya",12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,1,SEM_A_4,1,2
6,27534830,"Grenoble, Oxford",12345-MSILV07_ST21_7_HI2223,0,SEM_C6_2,1,2
B,27089542,"Gières, Plaine des Sports",1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,0,SEM_B_1,1,2
C,27606626,"Seyssins, Le Prisme",12345-MGHLV35_ST0_35_HI2223,1,SEM_C_2,1,2
